Unnamed: 0,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results
54,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2
55,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Final,2019-07-04,/api/v1/category_rounds/5508/results,/api/v1/events/1118/result/2
56,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
57,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Final,2019-07-04,/api/v1/category_rounds/5503/results,/api/v1/events/1118/result/6
58,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Men,Qualification,2019-07-11,/api/v1/category_rounds/5514/results,/api/v1/events/1119/result/1
59,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Men,Semi-Final,2019-07-11,/api/v1/category_rounds/5515/results,/api/v1/events/1119/result/1
60,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Men,Final,2019-07-11,/api/v1/category_rounds/5516/results,/api/v1/events/1119/result/1
61,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5
62,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Semi-Final,2019-07-11,/api/v1/category_rounds/5510/results,/api/v1/events/1119/result/5
63,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Final,2019-07-11,/api/v1/category_rounds/5511/results,/api/v1/events/1119/result/5
64,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Speed,Men,Qualification,2019-07-11,/api/v1/category_rounds/5517/results,/api/v1/events/1119/result/2
65,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Speed,Men,Final,2019-07-11,/api/v1/category_rounds/5518/results,/api/v1/events/1119/result/2
66,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Speed,Women,Qualification,2019-07-11,/api/v1/category_rounds/5512/results,/api/v1/events/1119/result/6
67,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Speed,Women,Final,2019-07-11,/api/v1/category_rounds/5513/results,/api/v1/events/1119/result/6
68,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 ,1120,2019,Briançon,Lead,Men,Qualification,2019-07-19,/api/v1/category_rounds/5522/results,/api/v1/events/1120/result/1
69,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 ,1120,2019,Briançon,Lead,Men,Semi-Final,2019-07-19,/api/v1/category_rounds/5523/results,/api/v1/events/1120/result/1
70,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 ,1120,2019,Briançon,Lead,Men,Final,2019-07-19,/api/v1/category_rounds/5524/results,/api/v1/events/1120/result/1
71,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 ,1120,2019,Briançon,Lead,Women,Qualification,2019-07-19,/api/v1/category_rounds/5519/results,/api/v1/events/1120/result/5
72,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 ,1120,2019,Briançon,Lead,Women,Semi-Final,2019-07-19,/api/v1/category_rounds/5520/results,/api/v1/events/1120/result/5
73,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 ,1120,2019,Briançon,Lead,Women,Final,2019-07-19,/api/v1/category_rounds/5521/results,/api/v1/events/1120/result/5
74,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Qualification,2019-08-11,/api/v1/category_rounds/5535/results,/api/v1/events/1121/result/1
75,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Semi-Final,2019-08-11,/api/v1/category_rounds/5536/results,/api/v1/events/1121/result/1
76,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Final,2019-08-11,/api/v1/category_rounds/5537/results,/api/v1/events/1121/result/1
77,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Women,Qualification,2019-08-11,/api/v1/category_rounds/5525/results,/api/v1/events/1121/result/5
78,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Women,Semi-Final,2019-08-11,/api/v1/category_rounds/5526/results,/api/v1/events/1121/result/5
79,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Women,Final,2019-08-11,/api/v1/category_rounds/5527/results,/api/v1/events/1121/result/5
80,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Men,Qualification,2019-08-11,/api/v1/category_rounds/5538/results,/api/v1/events/1121/result/3
81,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Men,Semi-Final,2019-08-11,/api/v1/category_rounds/5539/results,/api/v1/events/1121/result/3
82,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Men,Final,2019-08-11,/api/v1/category_rounds/5540/results,/api/v1/events/1121/result/3
83,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7
84,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Semi-Final,2019-08-11,/api/v1/category_rounds/5529/results,/api/v1/events/1121/result/7
85,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Final,2019-08-11,/api/v1/category_rounds/5530/results,/api/v1/events/1121/result/7
86,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Men,Qualification,2019-08-11,/api/v1/category_rounds/5541/results,/api/v1/events/1121/result/2
87,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Men,Final,2019-08-11,/api/v1/category_rounds/5542/results,/api/v1/events/1121/result/2
88,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Women,Qualification,2019-08-11,/api/v1/category_rounds/5531/results,/api/v1/events/1121/result/6
89,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Women,Final,2019-08-11,/api/v1/category_rounds/5532/results,/api/v1/events/1121/result/6
90,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Combined,Men,Qualification,2019-08-11,/api/v1/category_rounds/5543/results,/api/v1/events/1121/result/4
91,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Combined,Men,Final,2019-08-11,/api/v1/category_rounds/5544/results,/api/v1/events/1121/result/4
92,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Combined,Women,Qualification,2019-08-11,/api/v1/category_rounds/5533/results,/api/v1/events/1121/result/8
93,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Combined,Women,Final,2019-08-11,/api/v1/category_rounds/5534/results,/api/v1/events/1121/result/8
94,IFSC Climbing World Championships Combined - Hachioji (JPN) 2019,1122,2019,Hachioji,Combined,Men,Qualification,2019-08-18,/api/v1/category_rounds/5547/results,/api/v1/events/1122/result/4
95,IFSC Climbing World Championships Combined - Hachioji (JPN) 2019,1122,2019,Hachioji,Combined,Men,Final,2019-08-18,/api/v1/category_rounds/5548/results,/api/v1/events/1122/result/4
96,IFSC Climbing World Championships Combined - Hachioji (JPN) 2019,1122,2019,Hachioji,Combined,Women,Qualification,2019-08-18,/api/v1/category_rounds/5545/results,/api/v1/events/1122/result/8
97,IFSC Climbing World Championships Combined - Hachioji (JPN) 2019,1122,2019,Hachioji,Combined,Women,Final,2019-08-18,/api/v1/category_rounds/5546/results,/api/v1/events/1122/result/8
98,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,1123,2019,Kranj,Lead,Men,Qualification,2019-09-28,/api/v1/category_rounds/5552/results,/api/v1/events/1123/result/1
99,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,1123,2019,Kranj,Lead,Men,Semi-Final,2019-09-28,/api/v1/category_rounds/5553/results,/api/v1/events/1123/result/1
100,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,1123,2019,Kranj,Lead,Men,Final,2019-09-28,/api/v1/category_rounds/5554/results,/api/v1/events/1123/result/1
101,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,1123,2019,Kranj,Lead,Women,Qualification,2019-09-28,/api/v1/category_rounds/5549/results,/api/v1/events/1123/result/5
102,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,1123,2019,Kranj,Lead,Women,Semi-Final,2019-09-28,/api/v1/category_rounds/5550/results,/api/v1/events/1123/result/5
103,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,1123,2019,Kranj,Lead,Women,Final,2019-09-28,/api/v1/category_rounds/5551/results,/api/v1/events/1123/result/5
104,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Lead,Men,Qualification,2019-10-18,/api/v1/category_rounds/5560/results,/api/v1/events/1124/result/1
105,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Lead,Men,Semi-Final,2019-10-18,/api/v1/category_rounds/5561/results,/api/v1/events/1124/result/1
106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Lead,Men,Final,2019-10-18,/api/v1/category_rounds/5562/results,/api/v1/events/1124/result/1
107,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Lead,Women,Qualification,2019-10-18,/api/v1/category_rounds/5555/results,/api/v1/events/1124/result/5
108,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Lead,Women,Semi-Final,2019-10-18,/api/v1/category_rounds/5556/results,/api/v1/events/1124/result/5
109,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Lead,Women,Final,2019-10-18,/api/v1/category_rounds/5557/results,/api/v1/events/1124/result/5
110,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Speed,Men,Qualification,2019-10-18,/api/v1/category_rounds/5563/results,/api/v1/events/1124/result/2
111,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Speed,Men,Final,2019-10-18,/api/v1/category_rounds/5564/results,/api/v1/events/1124/result/2
112,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Speed,Women,Qualification,2019-10-18,/api/v1/category_rounds/5558/results,/api/v1/events/1124/result/6
113,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Speed,Women,Final,2019-10-18,/api/v1/category_rounds/5559/results,/api/v1/events/1124/result/6
114,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 ,1125,2019,Inzai,Lead,Men,Qualification,2019-10-26,/api/v1/category_rounds/5568/results,/api/v1/events/1125/result/1
115,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 ,1125,2019,Inzai,Lead,Men,Semi-Final,2019-10-26,/api/v1/category_rounds/5569/results,/api/v1/events/1125/result/1
116,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 ,1125,2019,Inzai,Lead,Men,Final,2019-10-26,/api/v1/category_rounds/5570/results,/api/v1/events/1125/result/1
117,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 ,1125,2019,Inzai,Lead,Women,Qualification,2019-10-26,/api/v1/category_rounds/5565/results,/api/v1/events/1125/result/5
118,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 ,1125,2019,Inzai,Lead,Women,Semi-Final,2019-10-26,/api/v1/category_rounds/5566/results,/api/v1/events/1125/result/5
119,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 ,1125,2019,Inzai,Lead,Women,Final,2019-10-26,/api/v1/category_rounds/5567/results,/api/v1/events/1125/result/5
0,UIAA Worldcup - Birmingham (GBR) 2004,347,2004,Birmingham,Boulder,Men,,2004-04-02,,/api/v1/events/347/result/3
1,UIAA Worldcup - Birmingham (GBR) 2004,347,2004,Birmingham,Boulder,Women,,2004-04-02,,/api/v1/events/347/result/7
2,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Men,,2004-04-15,,/api/v1/events/348/result/3
3,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,,2004-04-15,,/api/v1/events/348/result/7
4,UIAA Worldcup - Puurs (BEL) 2004,349,2004,Puurs,Lead,Men,,2004-04-23,,/api/v1/events/349/result/1
5,UIAA Worldcup - Puurs (BEL) 2004,349,2004,Puurs,Lead,Women,,2004-04-23,,/api/v1/events/349/result/5
6,UIAA Worldcup - Imst (AUT) 2004,350,2004,Imst,Lead,Men,,2004-05-28,,/api/v1/events/350/result/1
7,UIAA Worldcup - Imst (AUT) 2004,350,2004,Imst,Lead,Women,,2004-05-28,,/api/v1/events/350/result/5
8,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Men,,2004-06-18,,/api/v1/events/351/result/3
9,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Women,,2004-06-18,,/api/v1/events/351/result/7
10,UIAA Worldcup - Chamonix (FRA) 2004,352,2004,Chamonix,Lead,Men,,2004-07-11,,/api/v1/events/352/result/1
11,UIAA Worldcup - Chamonix (FRA) 2004,352,2004,Chamonix,Lead,Women,,2004-07-11,,/api/v1/events/352/result/5
12,UIAA Worldcup - Chamonix (FRA) 2004,352,2004,Chamonix,Speed,Men,,2004-07-11,,/api/v1/events/352/result/2
13,UIAA Worldcup - Chamonix (FRA) 2004,352,2004,Chamonix,Speed,Women,,2004-07-11,,/api/v1/events/352/result/6
14,UIAA Worldcup - Val Daone (ITA) 2004,353,2004,Val Daone,Speed,Men,,2004-07-16,,/api/v1/events/353/result/2
15,UIAA Worldcup - Val Daone (ITA) 2004,353,2004,Val Daone,Speed,Women,,2004-07-16,,/api/v1/events/353/result/6
16,UIAA Worldcup - L'Argentière La Bessée (FRA) 2004,354,2004,L'Argentière La Bessée,Boulder,Men,,2004-07-28,,/api/v1/events/354/result/3
17,UIAA Worldcup - L'Argentière La Bessée (FRA) 2004,354,2004,L'Argentière La Bessée,Boulder,Women,,2004-07-28,,/api/v1/events/354/result/7
18,UIAA Worldcup - Bardonecchia (ITA) 2004,355,2004,Bardonecchia,Boulder,Men,,2004-08-19,,/api/v1/events/355/result/3
19,UIAA Worldcup - Bardonecchia (ITA) 2004,355,2004,Bardonecchia,Boulder,Women,,2004-08-19,,/api/v1/events/355/result/7
20,UIAA Worldcup - Marbella (ESP) 2004,356,2004,Marbella,Lead,Men,,2004-09-17,,/api/v1/events/356/result/1
21,UIAA Worldcup - Marbella (ESP) 2004,356,2004,Marbella,Lead,Women,,2004-09-17,,/api/v1/events/356/result/5
22,UIAA Worldcup - Huzou (CHN) 2004,357,2004,Huzou,Boulder,Men,,2004-09-24,,/api/v1/events/357/result/3
23,UIAA Worldcup - Huzou (CHN) 2004,357,2004,Huzou,Boulder,Women,,2004-09-24,,/api/v1/events/357/result/7
24,UIAA Worldcup - Shanghai (CHN) 2004,358,2004,Shanghai,Lead,Men,,2004-10-01,,/api/v1/events/358/result/1
25,UIAA Worldcup - Shanghai (CHN) 2004,358,2004,Shanghai,Lead,Women,,2004-10-01,,/api/v1/events/358/result/5
26,UIAA Worldcup - Shanghai (CHN) 2004,358,2004,Shanghai,Speed,Men,,2004-10-01,,/api/v1/events/358/result/2
27,UIAA Worldcup - Shanghai (CHN) 2004,358,2004,Shanghai,Speed,Women,,2004-10-01,,/api/v1/events/358/result/6
28,UIAA Worldcup - Aprica (ITA) 2004,359,2004,Aprica,Lead,Men,,2004-10-21,,/api/v1/events/359/result/1
29,UIAA Worldcup - Aprica (ITA) 2004,359,2004,Aprica,Lead,Women,,2004-10-21,,/api/v1/events/359/result/5
30,UIAA Worldcup - Valence (FRA) 2004,360,2004,Valence,Lead,Men,,2004-10-28,,/api/v1/events/360/result/1
31,UIAA Worldcup - Valence (FRA) 2004,360,2004,Valence,Lead,Women,,2004-10-28,,/api/v1/events/360/result/5
32,UIAA Worldcup - Brno (CZE) 2004,361,2004,Brno,Lead,Men,,2004-11-11,,/api/v1/events/361/result/1
33,UIAA Worldcup - Brno (CZE) 2004,361,2004,Brno,Lead,Women,,2004-11-11,,/api/v1/events/361/result/5
34,UIAA Worldcup - Brno (CZE) 2004,361,2004,Brno,Lead,Men,,2004-11-11,,/api/v1/events/361/result/393
35,UIAA Worldcup - Brno (CZE) 2004,361,2004,Brno,Lead,Women,,2004-11-11,,/api/v1/events/361/result/413
36,UIAA Worldcup - Kranj (SLO) 2004,362,2004,Kranj,Lead,Men,,2004-11-19,,/api/v1/events/362/result/1
37,UIAA Worldcup - Kranj (SLO) 2004,362,2004,Kranj,Lead,Women,,2004-11-19,,/api/v1/events/362/result/5
0,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Qualification,2011-04-14,/api/v1/category_rounds/1638/results,/api/v1/events/665/result/3
1,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Semi-Final,2011-04-14,/api/v1/category_rounds/1639/results,/api/v1/events/665/result/3
2,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Final,2011-04-14,/api/v1/category_rounds/1640/results,/api/v1/events/665/result/3
3,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Women,Qualification,2011-04-14,/api/v1/category_rounds/1633/results,/api/v1/events/665/result/7
4,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Women,Semi-Final,2011-04-14,/api/v1/category_rounds/1634/results,/api/v1/events/665/result/7
5,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Women,Final,2011-04-14,/api/v1/category_rounds/1635/results,/api/v1/events/665/result/7
6,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Speed,Men,Qualification,2011-04-14,/api/v1/category_rounds/1641/results,/api/v1/events/665/result/2
7,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Speed,Men,Final,2011-04-14,/api/v1/category_rounds/1642/results,/api/v1/events/665/result/2
8,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Speed,Women,Qualification,2011-04-14,/api/v1/category_rounds/1636/results,/api/v1/events/665/result/6
9,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Speed,Women,Final,2011-04-14,/api/v1/category_rounds/1637/results,/api/v1/events/665/result/6
10,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2011,667,2011,Log-Dragomer,Boulder,Men,Qualification,2011-05-07,/api/v1/category_rounds/1646/results,/api/v1/events/667/result/3
11,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2011,667,2011,Log-Dragomer,Boulder,Men,Semi-Final,2011-05-07,/api/v1/category_rounds/1647/results,/api/v1/events/667/result/3
12,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2011,667,2011,Log-Dragomer,Boulder,Men,Final,2011-05-07,/api/v1/category_rounds/1648/results,/api/v1/events/667/result/3
13,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2011,667,2011,Log-Dragomer,Boulder,Women,Qualification,2011-05-07,/api/v1/category_rounds/1643/results,/api/v1/events/667/result/7
14,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2011,667,2011,Log-Dragomer,Boulder,Women,Semi-Final,2011-05-07,/api/v1/category_rounds/1644/results,/api/v1/events/667/result/7
15,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2011,667,2011,Log-Dragomer,Boulder,Women,Final,2011-05-07,/api/v1/category_rounds/1645/results,/api/v1/events/667/result/7
16,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,668,2011,Vienna,Boulder,Men,Qualification,2011-05-13,/api/v1/category_rounds/1652/results,/api/v1/events/668/result/3
17,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,668,2011,Vienna,Boulder,Men,Semi-Final,2011-05-13,/api/v1/category_rounds/1653/results,/api/v1/events/668/result/3
18,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,668,2011,Vienna,Boulder,Men,Final,2011-05-13,/api/v1/category_rounds/1654/results,/api/v1/events/668/result/3
19,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,668,2011,Vienna,Boulder,Women,Qualification,2011-05-13,/api/v1/category_rounds/1649/results,/api/v1/events/668/result/7
20,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,668,2011,Vienna,Boulder,Women,Semi-Final,2011-05-13,/api/v1/category_rounds/1650/results,/api/v1/events/668/result/7
21,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,668,2011,Vienna,Boulder,Women,Final,2011-05-13,/api/v1/category_rounds/1651/results,/api/v1/events/668/result/7
22,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Men,Qualification,2011-05-27,/api/v1/category_rounds/1658/results,/api/v1/events/669/result/3
23,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Men,Semi-Final,2011-05-27,/api/v1/category_rounds/1659/results,/api/v1/events/669/result/3
24,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Men,Final,2011-05-27,/api/v1/category_rounds/1660/results,/api/v1/events/669/result/3
25,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Women,Qualification,2011-05-27,/api/v1/category_rounds/1655/results,/api/v1/events/669/result/7
26,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Women,Semi-Final,2011-05-27,/api/v1/category_rounds/1656/results,/api/v1/events/669/result/7
27,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Women,Final,2011-05-27,/api/v1/category_rounds/1657/results,/api/v1/events/669/result/7
28,IFSC Climbing Worldcup (B) - Vail (USA) 2011 ,670,2011,Vail,Boulder,Men,Qualification,2011-06-03,/api/v1/category_rounds/1664/results,/api/v1/events/670/result/3
29,IFSC Climbing Worldcup (B) - Vail (USA) 2011 ,670,2011,Vail,Boulder,Men,Semi-Final,2011-06-03,/api/v1/category_rounds/1665/results,/api/v1/events/670/result/3
30,IFSC Climbing Worldcup (B) - Vail (USA) 2011 ,670,2011,Vail,Boulder,Men,Final,2011-06-03,/api/v1/category_rounds/1666/results,/api/v1/events/670/result/3
